training;age;emergency_breaking;braking_distance;power;miles;risk;group_name;group
0;36.886402800433736;1;38.06943367744124;128.52948837295872;25.668751740792953;-0.4568008630103377;low;2
0;25.48976251293046;1;40.182897796976256;155.58196582179454;19.55425460832427;1.6746249392327992;medium;1
1;23.83760529548321;1;38.93539624788454;145.74666176346227;40.45868311705155;-1.1170650363267662;low;2
1;51.062899336385996;1;40.26634231565922;130.08235962691097;18.362110414923844;-0.2645661600634969;low;2
1;30.963544171665955;0;44.82742814973136;147.031480885544;18.007250271867285;0.2964923581230917;low;2
0;25.177917308268135;1;45.897996105149325;132.9947803741889;39.01405003092144;2.3595945188311274;medium;1
0;28.44987264088858;1;39.13968235814666;120.32549570725651;12.346790806495006;0.4657421477212921;low;2
0;30.37897650190404;1;40.64682077171767;141.21323528520836;44.041003357572855;0.9518742144226588;low;2
0;52.41006643088323;1;46.46053998472504;102.27481189835133;21.296439644132363;2.6754455041896366;medium;1
0;47.503053192371574;1;33.64741206247735;76.77362949104207;15.736604930473888;0.4441380408881914;low;2
0;23.572752162568495;0;35.67361149838455;128.2233813964353;42.446207986281266;1.8407562975560063;medium;1
0;23.391218969594284;0;39.05580332832292;126.56866497848951;19.69753793740677;2.5984290391969407;medium;1
0;48.37067643622229;0;40.79525889184442;75.19041549266437;24.511909055315684;2.425594331052213;medium;1
1;51.937402057715;1;45.525188729467956;100.66804219194296;52.90244461015865;0.8385788587923555;low;2
0;28.604593559368787;1;36.38501444360932;190.14129521649494;14.351242182825898;1.1174660264563527;medium;1
0;55.511046441338706;1;42.481456001554584;190.03329819008962;19.373860240258452;4.016985750027974;high;0
0;30.59446117690794;0;40.94035042374678;95.23153626926688;14.063908158493787;1.9020309034030032;medium;1
0;26.78490670166364;1;42.067377596679;176.18948390455347;28.121169115299665;2.3531317336514;medium;1
0;20.45599288824406;1;40.42919732868512;101.49036588994493;5.489334127739005;1.7592091096112756;medium;1
0;50.822322190200026;0;39.03068920792378;97.84520689542681;31.363519958987936;1.9563547560244883;medium;1
1;41.512594778660926;1;37.14935079067588;123.66850256610279;22.90803104349817;-2.9982583939258496;low;2
0;39.37601245690808;0;52.26574329374012;151.47969968885414;22.5469639987731;4.089322375648273;high;0
0;32.18933236642514;1;46.89414531518843;138.58747164243385;21.68222967235102;1.5823239076378355;medium;1
1;35.677826460806806;1;50.80917015396305;136.43926590744022;40.0294145854292;-0.19882740554842837;low;2
0;24.573661613569843;0;43.04802912802791;150.2347563450948;42.89966978997378;3.143046164503988;high;0
0;31.242620736995242;0;47.727186704291846;124.93389817808409;17.559985175879973;2.4976804736975935;medium;1
0;33.83194925818767;0;45.64749085621155;142.1784973096456;57.024871215825115;3.2823322259804923;high;0
1;46.01537833733755;0;36.20478196852818;204.58868336744513;29.0066642323065;-0.176033622286623;low;2
0;38.25611477295025;1;39.26603596038268;167.59081051528082;48.3372161041429;1.2787541304580698;medium;1
0;46.256615475767035;1;28.615874379937715;123.68133956566881;42.07725156359331;-0.8852221841578185;low;2
1;40.38531083718043;1;38.32577645864235;149.28910092728034;28.162337620217826;-2.1077127529331525;low;2
0;24.37377831094918;1;42.41706075100898;91.67256171876215;27.893535994143733;0.9956494938221792;low;2
0;47.15755505894197;1;33.00808140133319;123.48038212603538;24.002673416101256;-0.3956876198656073;low;2
0;26.26301966511752;1;42.265743007632445;97.11529560890288;18.97297914508327;0.5927425851225455;low;2
0;25.77963279607398;1;44.45374771061021;130.13765707189063;6.218268738153748;2.0200911547404417;medium;1
1;34.16151327240265;1;28.536642967855784;116.87533797021233;14.86955559478004;-5.420179992295417;low;2
0;21.281787272206977;0;44.23067734310998;147.8365057588555;59.812062975600725;5.077472727289627;high;0
0;23.33384151347673;0;37.504625601569686;139.13068882771753;15.568417159465698;1.9857697138599406;medium;1
0;33.80582693248224;1;39.80060163377062;107.60045945292589;18.332166011023297;-0.2554633668739916;low;2
0;42.45732412837588;1;37.485132450068406;165.4170868980984;38.80323841054182;1.7211177443233214;medium;1
0;50.55226100768721;1;42.90018838360979;162.9080147914624;35.215731625589775;2.991406367053115;medium;1
0;29.978331456402262;0;43.90408122258959;187.5314888401121;14.956255783070985;3.5328789158129297;high;0
1;29.64013609567064;0;36.06423210270037;133.62458028357506;17.448830704731257;-1.6828131273167481;low;2
0;40.495434383170085;1;35.48188256236932;120.72016877864434;22.82936482484317;-0.9412338873598705;low;2
0;43.34393276034808;0;38.10325021693116;128.02721034118272;35.076206873422564;1.238761285586134;medium;1
0;48.56630585446528;0;37.30906575406492;119.57668012039275;27.118465734135512;1.657618564620623;medium;1
0;22.57254907469498;1;38.90007234892607;150.77587065873544;21.34651142693619;1.1110168642577007;medium;1
0;28.025799797038438;0;45.997046647628586;131.56293810070284;17.060282957610013;3.058895203773867;high;0
0;29.437505542088367;1;36.82774142557964;139.31658082206488;18.77104341208588;0.4255677222168177;low;2
0;43.026148050515594;1;43.65143802847689;162.7736188175525;37.58796633501734;2.004890882537748;medium;1
0;67.08160811892894;0;37.61419829188488;103.8026816255597;39.903520658396886;3.7935809765359934;high;0
0;26.872548585593787;0;45.055174343041905;102.60894111009586;37.513186878019155;3.211313130019511;high;0
0;38.40074372476956;1;47.17390271032666;175.26408292089167;47.703424988214664;3.631797474113774;high;0
0;23.3432800959912;0;37.915825822556684;146.84148095765116;23.899851419535196;2.4403545816511407;medium;1
0;43.52831496755425;1;32.23466799148918;139.9648480913977;22.41036444776625;-0.46076004475779264;low;2
0;19.67424146073533;1;39.26017661851717;141.92889240504155;26.84114079176137;1.9488197752184901;medium;1
1;44.52067925871876;1;39.30020187648324;114.72224310057607;43.04047993354062;-1.6958335528629842;low;2
0;76.02272162047932;1;40.17602433852984;80.59155473790167;30.833995978200498;4.653513249718823;high;0
0;59.91253910269814;1;45.42798119496982;111.77636318354936;8.54464308933863;3.927637223487681;high;0
0;49.560843768920236;0;36.34246229510718;169.88824964719578;66.32927546113602;3.8890428298052715;high;0
0;39.74870048733969;1;36.11200422742407;126.95270546394056;35.199009276404695;-0.31551799373058986;low;2
0;39.998252544794894;0;34.252746986561796;165.26908183114617;43.30597867294327;1.2442815261989921;medium;1
1;33.975212518126625;1;38.27799277612084;145.00970384135832;35.21170443174623;-2.456452424887375;low;2
0;22.311689630100428;0;37.78717614439873;148.77215714584523;47.267205526685714;2.4865358745304937;medium;1
0;29.48022555596721;1;40.50980668340153;131.57758241685073;24.849152266417363;0.319117551447919;low;2
0;33.96526046051692;1;37.21492669939362;141.11994440819234;22.984669443455232;-0.6484814832774708;low;2
0;62.80419336028277;1;34.7936353296016;103.70664931958477;24.021725806530775;1.3958052315943388;medium;1
0;24.690814928003846;0;41.717974932490854;83.60194532998233;12.183807204580333;2.508561809679291;medium;1
1;22.490320269979456;0;44.64916188282592;130.46238521129655;48.828347564709404;1.4795239511497165;medium;1
1;57.55897065913007;1;38.31639783125002;127.71891245458173;36.473524894388746;-0.3723960702422176;low;2
0;20.501756513194252;1;46.01121804609988;233.91806457820533;31.222009546876397;5.0667681607401525;high;0
0;37.76027058370739;1;37.487679548237665;184.29329491717183;56.78687302916503;1.9936066792302785;medium;1
1;26.954175200030146;1;37.561201769560384;160.5366768144227;6.96642085562743;-1.0141968301267696;low;2
0;24.658370602618252;1;40.18470376239895;164.17349242414838;19.33587857792134;1.8217337077657265;medium;1
0;34.58124601730445;1;42.55396126603981;85.50867337593976;17.354551897542212;1.1139509415164135;medium;1
1;43.016925761078454;1;43.14525828082462;102.35084865875234;52.90718522528333;-0.8651268809806169;low;2
0;46.36682842739687;1;34.50553090683594;154.13493645910194;32.43745059184368;0.8745011021618873;low;2
0;42.53563415379942;1;31.75391338421928;106.91687153593715;22.037019167333973;-0.8800346323370012;low;2
0;52.37623567030727;1;40.04987912497517;145.22532444807365;26.466701037765205;2.1411266060419645;medium;1
0;37.24367828075419;0;42.78659960477398;110.94224041756108;24.88540458179267;1.1692106841432812;medium;1
1;41.94350869743998;1;36.27124655001273;165.79785352373796;30.725947989580078;-2.5243956371089644;low;2
0;27.116395398737275;1;36.0142278404435;176.69764152881157;88.97890286286739;3.6107038279332806;high;0
0;24.59456252605245;0;28.26619636604083;105.8112552738056;1.2368527530813118;0.45060590457386906;low;2
0;30.744958303066852;1;40.793872285105586;133.12332830788182;19.71321435012228;1.150778341190603;medium;1
0;24.928396204861063;0;38.92549793388196;217.7138784168564;60.50308230777564;5.4889880062794205;high;0
0;25.13986685721024;1;39.469801849628666;146.5611409044554;19.06685502350677;1.4228251266736438;medium;1
0;30.45462517520766;0;31.8189823736547;239.0450458606228;42.868093896628984;1.8423104607915026;medium;1
0;26.667379505016473;0;36.517810878754304;127.19575904518005;17.047592908511998;1.1225843542959295;medium;1
1;61.48419626406852;0;38.19758971939697;160.14886254315107;16.04505452142716;1.9340472631110022;medium;1
0;30.48073981348505;1;44.764712536361536;63.78786855734828;69.65108720163177;3.0814593237818757;high;0
1;35.633405193449846;1;44.44306811994619;91.30395300118148;36.892385933636156;-2.8959707482847237;low;2
0;33.73197067183082;0;38.55902289408791;156.0433143681883;20.157327008647854;1.3589468418855029;medium;1
0;21.78089246739568;0;35.7975080704221;121.75774737388687;23.059756786482616;1.0632440701144497;medium;1
0;43.70666690672434;1;40.18537195051882;94.17980483269196;34.99569612186265;1.0867428826830647;medium;1
1;31.752815293907716;1;51.583749088274004;82.06644603348838;50.58968196448541;0.7567366449193447;low;2
0;32.06133831273898;0;41.36493070906152;101.51621575372636;18.902814772333244;0.973857442468063;low;2
0;31.53676031359587;0;48.56969253534933;105.70699198378158;18.937541475406583;2.4236797566930424;medium;1
0;18.732801713063555;0;47.93519556801952;118.4645187793007;25.557394961606835;4.126362052255355;high;0
0;54.52325852291233;1;37.62474018385267;154.6657079797199;49.72586636497447;2.6941852654121967;medium;1
0;46.67334484781751;1;38.57957532628417;68.39565312898672;15.336000218017876;0.9309695397683728;low;2
0;40.27568954679694;0;37.41070698173938;131.26157710734043;27.117236658116603;1.004694747264917;medium;1
1;29.140054888751475;1;43.184813495352515;137.9963177694309;15.050575501114448;-1.1230326464286287;low;2
0;36.994193598985;1;42.85358703211848;121.5581719518367;64.84330808448543;1.8796776573779561;medium;1
0;18.73982168288609;1;56.000623182610624;196.92097198435096;24.277143625939722;6.259163772607298;high;0
1;35.531462910994875;0;34.80873876288064;150.894966276642;12.650000682856637;-2.0591227035966657;low;2
0;35.05183283114405;1;34.889019539221586;102.39081783661166;34.80050246154394;-1.9747671668339823;low;2
0;45.392870351385355;1;37.93249899099303;128.70291546752637;20.127258726313904;0.17436042786247863;low;2
0;38.52920858788537;1;36.45795027441658;148.0031588232191;39.52007826781269;0.8330121202280143;low;2
0;65.33279416670206;0;40.05303200057288;181.44980896775064;17.67829314481289;5.685341231484637;high;0
0;27.49206606929337;0;48.72037098357498;153.64325351936645;18.699449934654982;4.036517544613396;high;0
0;20.340911985309468;0;41.146347375261584;132.28946842407086;9.22476897361837;2.9605916242051307;medium;1
0;55.1399486211744;1;44.25261327303018;167.49984533810985;40.94068037434178;4.340823382737977;high;0
0;45.813911742483114;0;41.41077552469387;195.87159709038528;48.945831800460304;4.529198011822435;high;0
0;33.729186904187834;0;35.99799387908806;128.3138748517844;15.701306151211433;0.6955029332359798;low;2
0;46.751901320485764;0;16.467869296317915;122.15362103722929;25.643351293228243;-3.1866755301106817;low;2
0;55.74307151959708;1;41.72245395553982;125.88774377256301;19.831334683073244;2.4109551245640035;medium;1
0;25.97819830059508;0;32.94242739298387;124.47127596223396;21.929216474205386;-0.0677856324137139;low;2
