training;age;emergency_breaking;braking_distance;power;miles;risk;group_name;group
0;26.667537723387603;0;47.34323870794144;166.58674075149355;72.59399751976754;5.071970271477998;high;0
0;39.3491171976091;0;46.453786337487884;94.66198000522192;90.01961849976509;2.5281298200671394;medium;1
0;35.244394759836375;0;38.40516059615005;127.72221294141183;100.50609242394675;1.5566606133910503;medium;1
0;59.458304277674436;0;36.87596512739911;76.44591819383741;79.06360345915685;5.6497298817043315;high;0
0;17.87289855308511;1;42.515179440283305;119.44379510936386;69.48210495812629;3.396970461025695;high;0
0;34.79915334882412;1;39.38852009621937;120.22707409327819;92.27317109353025;0.9173244940800483;low;2
0;49.13340269653133;0;35.886985296769296;171.35386776130258;61.22810924935726;3.114365502497555;high;0
0;23.296969476443767;0;40.76505008317545;122.96797977296238;94.05066552731641;4.482334452894925;high;0
0;31.554294563624037;0;38.43896261364953;186.8498359604839;62.71528426985459;2.6447544202983604;medium;1
0;50.561795148265546;0;46.6480451307465;79.98874519557621;63.86307627591162;4.1553652986777365;high;0
0;36.664646372476994;1;34.58607373249004;112.83694476284533;52.34537579241789;-1.3721216041281583;low;2
0;43.53222845540525;0;43.24175634462878;117.54086419155193;93.94448871920137;4.3821110201278834;high;0
0;30.633881711216034;0;42.217393674282974;197.1837126029061;53.06683490309682;3.6540742600431817;high;0
1;30.8847974424896;0;40.09402507027232;176.63774010950794;60.18361766691131;-1.4869727082111617;low;2
0;23.39003718369019;1;37.58184168316899;153.96539439740707;65.35581928246414;2.6098366765738072;medium;1
0;21.827046726445918;0;42.81324158467503;98.45294721279636;68.28666912222951;3.4142442595246014;high;0
0;21.616214158489516;0;50.70984694677533;187.14127174774268;61.55061369989349;6.402380815423054;high;0
0;43.86594635543034;0;32.40004229025513;143.5884432951272;70.20629850059757;1.9718183248926064;medium;1
0;67.91076495999101;0;43.64239480971542;155.11718202845006;76.25591379618248;8.606532421363147;high;0
0;31.13634286685555;1;40.59900431566452;80.44678023851299;38.45695398147212;0.30730852273859627;low;2
1;31.06254459848679;0;43.96439942043301;138.84605463085194;114.60083612226992;0.08923239713869102;low;2
1;62.90556388208538;0;33.78981586933704;148.64742413469378;59.304627953340706;1.5425771472809724;medium;1
0;40.80518216290457;1;38.21072137288777;103.07396749006638;69.52510129903591;0.4955780710738904;low;2
0;32.8346475537686;0;41.31039713210023;208.00636166941524;49.5613282584666;3.0284098808159743;high;0
1;27.88892154023412;1;27.523160438467464;182.91199613847687;83.96486537474972;-3.688314350617888;low;2
1;32.788652313615415;0;43.75618609037045;107.68930821866991;37.81466713193671;-1.563831462711192;low;2
0;39.51611518228351;1;36.258759587138634;150.80855003382516;58.983334483087226;0.3684034137382135;low;2
0;31.06786436919131;1;40.019730397129955;146.62438632874114;111.92940975770865;1.9546573329303745;medium;1
0;24.013239147640697;1;35.43430424837299;179.78552857480764;24.28744759314152;1.9541648862730223;medium;1
1;34.29448805300682;0;35.79105374822848;170.5077526580289;91.24537316256729;-2.218632036964755;low;2
0;38.036229519824985;1;38.1326764096153;73.61089878154135;81.48786637154667;0.976451502388723;low;2
0;20.49470097362677;0;40.70006165706327;78.14209768552212;50.951751242569024;2.518571383496402;medium;1
1;25.57651702187908;1;39.62436461841753;135.59255293318614;116.42862243303975;-1.0014816623834286;low;2
0;36.743798378117866;0;41.42967136223588;148.7284471521514;96.13616574622306;2.3859390522680664;medium;1
0;28.30626252284251;1;41.93931873164894;151.9125854357912;80.43946863004956;2.4888234460880434;medium;1
0;22.780423228975355;1;43.71179981827296;203.88740663573049;138.85013008107163;6.456241116546443;high;0
0;41.85147013142116;1;40.697257765497675;167.8161267782659;62.72145638158252;2.7731620655900207;medium;1
1;29.113188543829352;0;35.60281992904138;173.05369314398195;80.024162923557;-0.8640480088154238;low;2
0;20.264420743770163;1;30.97566650055191;154.65184660081997;78.64955834829175;1.83987555971287;medium;1
0;37.388990287608316;0;43.146850953727174;128.6735742331377;67.2215911417732;2.22043911810116;medium;1
1;26.55233960509888;0;41.396144047740634;137.31273067829022;71.98690083428272;-1.1360852721951145;low;2
0;82.18224952839458;0;37.98947886149698;98.29568421810046;66.36172470018685;8.267407389721562;high;0
0;44.46228284493646;1;41.24607853040334;173.02915667031522;52.756623028438845;3.3278529803019508;high;0
0;43.386789133948646;0;34.698075859562834;138.18046518761327;74.63196664144388;2.5042551512821523;medium;1
0;44.44755588444889;1;54.45404089181446;162.11042267109735;31.661147859105352;5.0482281395617035;high;0
0;18.536707395995805;1;52.39015702338099;155.6532020595639;81.78622031396701;6.520631118549599;high;0
1;46.278639676374276;0;37.47941221172461;179.17504713829734;148.65538072809176;2.156946170531739;medium;1
0;20.30917788762056;0;39.20239450917622;141.34671684340876;49.260635216173235;2.3307105250254847;medium;1
0;32.552456749034086;1;41.95831978368398;120.74236716994625;70.69870348924115;1.1838024944644479;medium;1
0;30.667463432576717;1;39.28691239149345;136.6046155934508;94.77049795152121;0.9416834857024692;low;2
0;30.04457018412118;0;39.51549083987181;144.41213839094425;118.18960512593978;3.6765668321997804;high;0
0;50.692266101272736;1;43.073266082356184;87.76482956052267;83.76874347607128;3.9114393071264826;high;0
0;21.138208705849557;0;41.934500980350705;112.24110955995482;43.4728479787746;3.36441513464529;high;0
0;34.45486240471983;0;48.127054898470064;94.61981290686985;90.64354782266528;2.5695480251930576;medium;1
0;34.838951894754665;1;41.082106334722795;146.54872070795463;52.448925319816745;0.27895157166958384;low;2
0;33.93628029183815;0;41.89499257773792;172.49581630223634;98.10042192707408;3.2679274749196456;high;0
0;59.012672899120695;0;36.91463261807754;129.97273933041416;54.58430505798776;4.817820484732828;high;0
0;33.72719349091236;1;39.255316421257426;89.31555499998078;85.72171793682286;0.8050518783092692;low;2
0;46.0086002782221;1;37.09374499988309;106.37925567049098;41.2787151627238;0.2056972908580511;low;2
0;57.78893061396191;0;44.91733367059963;103.66660733331697;98.51520389195845;7.035190248715299;high;0
0;24.02257329962004;1;55.59239795391275;76.76020974029177;78.28411946239484;5.508395217609682;high;0
0;34.02655335473761;1;37.82427409993277;113.01255706169373;101.83153598088862;-0.055764648503578755;low;2
