training;age;emergency_breaking;braking_distance;power;miles;risk;group_name;group
1;46.528297084159284;1;36.592552584066894;147.89923963534977;39.44432473229465;-1.6396347829297655;low;2
0;27.41469273803571;0;41.997963343635135;90.45832065857445;50.578727018292994;2.597906389373678;medium;1
1;27.969923865358894;0;42.135131814527284;196.85688416796927;28.963285245025364;-0.37525284625527844;low;2
0;22.799031315398036;0;31.25202825212638;255.7266404653538;32.41425899698674;3.069989235790317;high;0
0;46.69241871439289;1;41.04227953895482;139.48672458481576;37.54972015765101;2.4498789157084224;medium;1
0;19.327266545778972;0;37.18388700234781;129.7761068909283;32.015391065464726;2.4626297702169406;medium;1
0;27.46845974017938;1;37.78346207757431;50.74590355625352;43.93617358101729;1.7410595615810724;medium;1
0;30.248523485484778;1;38.707156576062;246.0922103228991;32.97817143823358;2.9256909505799005;medium;1
0;40.67169369403387;1;44.86394072620277;140.12751017303577;22.202343293956233;1.7249738257199754;medium;1
0;53.887966910418456;1;44.090473078167655;90.13932972446779;89.30677357566229;5.373068318918732;high;0
0;24.78183876649507;0;45.646330739547224;111.47601368991243;25.71812114694924;3.443682268577432;high;0
0;35.25002756426417;0;39.94230636004113;117.54884474761138;41.093121840131474;0.7947491127485565;low;2
0;28.5869532767709;0;42.41144438713748;131.92624393870855;36.51570986879406;2.6617661061324345;medium;1
0;22.847841270128814;1;41.787519634783166;78.55967491468019;24.923675612174456;1.1859491855992321;medium;1
0;28.308550627370472;0;46.391150095677396;148.74081682635529;34.63492266378506;3.796559995978424;high;0
1;32.10129982564404;0;38.81739021523653;70.34453261239969;38.25407967119176;-2.802298623793989;low;2
1;41.341873307813024;0;44.022126629490174;74.78021384701857;19.8119492908813;-1.6298894406415028;low;2
0;38.994566283831695;1;42.19360731919345;134.8454369681978;27.874304952643627;0.62200252088161;low;2
1;37.3993323562195;1;39.31950357524401;176.2581403943334;37.857529624554296;-1.7357458571212732;low;2
1;40.92313058703459;1;40.89361051153441;114.18786336594651;47.02436811113531;-2.4844312334257763;low;2
0;20.7105202913061;1;47.33058210291736;135.05074619785142;34.94974161457252;4.081373220938675;high;0
0;23.2417071859825;0;49.189085492669065;116.28699133776033;29.01322148139537;3.5915148943361817;high;0
1;34.02564980324687;1;40.69956816538015;97.29431922060678;36.850959295068805;-3.1694831905837164;low;2
0;51.041186239725874;1;40.335876624969664;154.68519946126548;25.608577310766474;3.0067093305424875;high;0
0;17.439405438568073;0;44.821351226321724;129.613870827235;15.266184086829872;4.613230297080771;high;0
0;31.554640384044408;1;32.25143938409578;140.49196571128456;26.6356802541004;-1.0743085659305116;low;2
0;62.97187754565556;1;43.9720734986611;156.43177803904538;32.62420944284831;5.914881511588208;high;0
1;35.61557990832838;1;33.25094232136157;171.03680413083873;16.742950878539784;-4.107530453166377;low;2
0;23.43614385280668;1;36.06602560201635;120.73218793885616;27.14520501344446;0.9007662159895278;low;2
0;34.76328583780594;1;39.00067547134354;173.67797962799318;25.23792218964795;0.7829366898712324;low;2
0;53.77087605752245;1;47.614743177815896;177.6895452885012;57.61456299870132;6.405991364197655;high;0
1;35.23903899636201;1;50.388144549455845;123.8649457566852;32.53486140721859;-1.4735513497420132;low;2
0;27.020930275844577;0;45.87298327715831;102.46898507670281;34.499505119382945;2.528439457814765;medium;1
0;46.97362634111962;1;34.943602068855306;105.62399021577457;37.134813937756434;0.5766942741421109;low;2
0;40.26636244980251;0;41.09296723382387;91.53448689558854;49.98702508081715;1.5646713346224008;medium;1
0;18.901308003276064;0;37.84163958933033;129.67303701223747;24.249510900983488;2.7798738359520976;medium;1
1;21.57968118510868;1;38.569927614855644;115.3350009900236;18.798049433021617;-1.9075669900863634;low;2
0;47.29230395189619;0;40.85028119493708;94.02206658415254;41.67812964166873;3.1329068736765424;high;0
0;39.87965067437574;1;47.225390819634015;177.70455034447676;38.12975881951307;3.1152523556267107;high;0
0;74.57532968852232;1;37.299151967330054;137.3722593825774;49.92343603359091;6.481643712858654;high;0
0;43.965720383035766;1;38.3092813296005;88.7692182109946;32.79326358961326;0.4480328065449607;low;2
0;36.731065897944795;1;42.79912318456429;113.60618483221147;44.887720654896846;0.5541835395050562;low;2
0;27.323395095487147;0;46.260971050310594;109.54704498417559;18.844283219138504;2.906075134458033;medium;1
1;58.860827676182474;1;45.382642414865494;135.90515515586142;54.23834776492647;2.8424039593681174;medium;1
0;32.32559049025248;1;44.399167671710785;118.3911505955159;35.42958787444408;0.8986903648689301;low;2
0;40.12099329157051;0;31.409510930868894;133.05685371251383;58.406696348163585;1.946279260527034;medium;1
0;35.637395835832784;0;43.471722657384454;77.79593750527826;48.57989433648342;2.052205996604106;medium;1
0;21.37349431344137;0;45.93442995556079;148.49891177366206;40.54250986355296;4.927754667708571;high;0
0;40.77656144198026;1;32.22257332675968;129.89384551336764;76.76878633770725;1.25949172073946;medium;1
0;20.06520331915004;0;43.27457341476287;123.17506831520095;30.637923332860545;3.123889625061652;high;0
0;53.231264196553695;1;39.1442008526377;105.06131064335865;60.42411275160411;3.090583302709576;high;0
0;42.31207286883511;0;42.95392642496426;102.31362310894144;31.697970846810723;1.7805700597952416;medium;1
0;23.242127356455644;0;40.76246655880521;86.49817321576843;22.919874944005965;1.7751222851685682;medium;1
0;32.24700598149077;0;42.80138459252227;125.63142940697564;21.651998465606567;1.8915677051424071;medium;1
0;46.61393561594741;1;35.5774168669097;125.3250590485967;22.36634336091962;0.3916659078404634;low;2
0;39.75156341217734;0;39.77786310726125;119.9675188139378;64.0251334703539;1.9752243496178512;medium;1
0;45.41910013473731;0;52.5897010202183;103.96752930680064;51.589657916941654;5.571102658978654;high;0
0;20.097690784397262;0;37.772000582368015;134.78718221440556;46.808243222575385;3.8941233417900616;high;0
1;35.610129732868295;1;37.68233601060483;121.50106883176025;67.38523565156612;-2.9484491698128994;low;2
0;20.007122199778095;1;39.177845350199455;173.98100135421512;34.50840525033052;2.8978351700219056;medium;1
1;49.33410700709781;1;47.457769110768325;141.51399751521524;37.12621584996551;0.7724126770225799;low;2
1;33.741686154528786;1;42.334158101653934;163.78849385992177;50.63860277766562;-0.9433698706433071;low;2
1;20.95170915761592;1;42.831251608499095;77.674233029681;61.73398114788934;-0.36157511063220604;low;2
0;30.544473898051006;1;40.152636871996336;138.74417473849962;48.200853308516365;1.0638350374440764;medium;1
0;59.39293161905384;0;45.30282935433521;171.74410716107343;45.86336595262943;6.531045790316823;high;0
0;29.352806332548077;0;39.12882543600243;129.33420244104832;41.95155704909223;2.3752729823545553;medium;1
0;27.044747617109934;1;39.3613483315872;138.1698926111435;39.059585899715096;1.3929179062462864;medium;1
0;56.00558499350055;0;40.64547257443581;136.85262844067955;31.221695805243378;3.933753213427095;high;0
