training;age;emergency_breaking;braking_distance;power;miles;risk;group_name;group
0;63.18585535064001;1;33.95871706739985;204.4520738937826;88.0594829618446;3.722582541798742;high;0
1;56.172030730725695;0;41.650029158149096;78.61804255681325;66.45210094992902;1.3348658393683521;medium;1
1;27.933828245694887;1;48.313173139867686;120.37520561905528;77.38698850965544;0.13327573309252946;low;2
1;29.521101821842514;1;37.02312891461332;178.9566393184557;116.00786317234525;0.28578080076989565;low;2
0;27.794737467701932;1;39.793198182277095;88.9008042463925;38.88446351948171;0.09295157185037106;low;2
0;68.14308762345608;1;40.20621239684378;171.43187882160015;39.56605013736026;3.739529390938373;high;0
0;45.979588774473015;1;36.385714370069614;135.57275381642947;69.93327249678934;0.27805557471364606;low;2
0;42.23356823776895;0;36.80673655821244;102.57540925099856;99.22967561523494;1.592711211914313;medium;1
0;60.10531432963851;0;45.23993918744464;146.09258339527798;75.63426134533213;4.844819297991107;high;0
0;22.00421623632313;0;48.53993194514371;108.23354681694457;57.75110463265453;3.052198465018175;high;0
0;21.30046986765;0;34.86511700191346;121.69134817834268;82.7027170876476;1.142154541335042;medium;1
0;44.47857532274802;1;32.3931441524;146.1386147041598;60.23799359776787;-0.07836340184911283;low;2
0;32.691280520813294;1;30.5565936227205;128.38340173002302;46.86496268090741;-2.313653209285069;low;2
1;32.82082234200908;1;35.372194616138714;152.34254552158964;81.69133688365615;-1.9906947863827598;low;2
0;71.79714869818564;1;38.229982888570724;110.37083339399156;56.21845176678204;2.1569027790985897;medium;1
0;48.429390930142986;0;44.70805518438246;133.09058203060943;120.74493338764886;4.914257418531069;high;0
0;36.833179568051065;0;47.879994414779794;177.21175379088487;76.8255121892069;4.1381233340007935;high;0
0;62.6168990408753;1;43.04700240718421;200.13840041424936;40.10586597388877;4.805676906432601;high;0
0;58.42228585691038;0;38.20495338153506;70.3199340142991;59.37677855458225;2.801304708886995;medium;1
0;26.94274299131734;0;40.69278103801676;116.45447536849949;52.888739207198455;0.8482124952675082;low;2
1;30.672220573518974;0;39.65926889686552;98.96770786475389;47.53350893139221;-1.275576496413377;low;2
1;41.96809979355833;0;44.883957678031955;209.05386532986816;93.85215338267456;2.718933454205631;medium;1
0;22.34168769692825;0;43.31629197733294;128.30814094843242;36.19186470979633;2.483371488484355;medium;1
0;51.77455877985729;0;29.472991016709372;199.05681873971537;44.21787864526805;1.76838556440136;medium;1
0;34.92444659087147;1;40.658806314840774;84.62452831542997;41.52801230005542;-0.6680629445160419;low;2
0;40.569769366490476;0;44.13237726045127;146.01293744993637;66.40554263808241;2.548766673917159;medium;1
0;19.650282453370526;1;45.25469999410171;232.23720453431005;71.47840904783043;4.483690687395453;high;0
1;48.034655915794076;1;40.3584738411562;77.32805016688262;134.54177513898097;0.5143099584820863;low;2
0;22.543200189919872;1;40.41789079987661;227.56484810360348;95.78663925983133;3.815766702844008;high;0
0;35.94348909754761;1;46.32230362165828;219.2533829484743;85.60649576141579;3.639726814800477;high;0
0;24.939500606773514;0;41.14158509353943;101.90367938523859;59.90637361220866;1.3897630422029383;medium;1
0;63.74862946985564;1;33.980578694930244;80.74473723465849;100.28220333167087;2.3316809719506963;medium;1
0;35.38043620289838;1;50.738763335344956;148.31429109466177;41.76191485394715;2.4821949040197593;medium;1
0;25.134322191262754;0;40.63196701085665;87.78105218183195;111.38269499328821;2.741127262869161;medium;1
0;27.626814254592365;0;38.373666714616704;185.53957713004615;81.50417052732101;2.955559252119394;medium;1
0;26.121145928509584;1;40.21524542692324;93.23072763262454;45.56848569109359;0.3381767793388528;low;2
0;28.651374585232492;1;43.07772944957191;169.27094307211235;33.40819462160857;1.8367345641896886;medium;1
0;63.126485985574604;1;44.13908132912428;126.70206724547926;73.61740040470443;3.225590455670496;high;0
0;31.19287472469837;1;35.627002209475194;135.66756584820433;58.63583153595161;-0.7395701142057018;low;2
0;21.431415999921416;0;41.54885765771822;104.6329917356536;79.70875733713154;2.3719729448172715;medium;1
0;21.98517692375833;0;34.63201007462019;138.52527119529202;47.54323043668428;0.586074297015075;low;2
0;49.690764160048204;1;39.87735575346001;149.34748787684708;37.07580634239946;1.2440378373862493;medium;1
0;23.592576599882346;1;49.79423634127807;169.68914907512112;62.18788807110758;4.0163013572265225;high;0
0;81.2034505262996;0;35.36887871475117;137.78829786922336;66.1620379379189;4.353394364773314;high;0
0;23.909836618287855;1;32.41220530581022;232.65778570946128;122.00149241517335;2.8230558322065953;medium;1
0;41.93147306748502;0;46.954170415246125;145.48652126704178;57.811029165880704;2.8688455893209683;medium;1
0;27.818586450969327;1;33.61635565290413;104.06175605869926;46.38071570531302;-1.700993575937454;low;2
0;30.45093787309079;0;42.18522313447921;160.04973922193435;70.7986250366776;2.7197023398026245;medium;1
1;35.20503167048312;1;35.73552360167666;125.07433940202567;129.18557809896012;-1.7091167208774036;low;2
0;21.38427004451599;1;33.17322686093838;114.20325529467702;58.13616961155548;-0.31591143534194055;low;2
0;34.75540330859222;1;46.40548275165988;148.1626878174466;93.91094491005768;2.5092702684421635;medium;1
0;39.95543794576813;0;38.21237531381925;142.7962318515638;65.20562047092729;1.4962864957322746;medium;1
0;35.55697689881982;0;39.04166785569334;156.9158871139604;63.84271652991184;2.1357839186928884;medium;1
1;48.73821441426811;1;38.58420753954861;161.89100579207957;60.442063064385835;-0.3957047941642831;low;2
0;27.45404401439951;1;41.82195269906486;111.50052349286186;55.84890006795898;0.4782369773401876;low;2
0;44.09826640628706;0;36.844646157072;155.99281880059146;41.951751521438815;1.5546153031320953;medium;1
0;24.452361294653322;1;39.578390925892194;147.85555059617576;53.501211082131746;0.971805583391144;low;2
0;33.183953271553065;1;39.73371461285691;61.875374802939376;109.29665861607585;1.4949883697658586;medium;1
0;38.62069960258697;0;42.31707830476273;106.40903696353753;38.37101902986617;1.486048007269764;medium;1
0;27.934756843605605;1;39.85756989093169;173.77126724724621;61.657717184410146;1.005893771959749;medium;1
0;28.603852185090687;1;41.7469365685108;109.38432486303158;87.09269033872422;0.7453913880765742;low;2
0;42.392711188034525;1;38.258716503247456;112.19262068143061;105.30764551171328;1.2172627460403302;medium;1
0;37.038726574825866;0;41.207876539078754;154.8985536944278;47.23694477981738;1.500662195678257;medium;1
0;36.92089678288648;1;37.42904189134601;169.75637239540833;68.62683710059184;0.4939404112652331;low;2
0;43.72764830439849;0;42.405668496412886;119.04896426682106;67.6168465839009;1.9919447304946176;medium;1
0;37.30388251342005;1;38.359188968012376;90.91220887898685;76.13479255959214;0.03193246360149124;low;2
0;51.12686707461086;0;36.61759533429093;101.89709525093376;79.81654160311497;1.7181120859937788;medium;1
0;35.29236802179128;1;34.041956507086674;105.23039085333251;48.6438959899578;-1.8648427855718634;low;2
0;24.792963518789453;0;44.13280701223956;152.1518383607402;37.298343487683226;3.429624671441129;high;0
0;41.396394130769586;1;42.913436723284725;89.83364246788354;49.09157283047679;0.22274376303225307;low;2
0;47.06133507401822;1;42.94569340138432;102.46408275230196;78.82952062359416;1.4700877632469007;medium;1
1;41.533354613718984;0;36.22512138856977;134.31387016497638;36.83887109766341;-1.0116869379441578;low;2
1;52.99361557200435;0;43.02760461529539;138.11386596646867;58.36217987642915;1.3863230318143946;medium;1
1;30.205816901944203;1;38.21653088721326;101.72426992200728;53.486147539399525;-2.8336376759607758;low;2
