training;age;emergency_breaking;braking_distance;power;miles;risk;group_name;group
1;35.554396287109796;0;46.022637026303414;121.16531876901404;23.511122244699518;-1.1127332501249019;low;2
1;35.197163031718844;0;43.77908437974111;144.35402590399934;13.162551521059072;-0.3086240008055231;low;2
1;30.935033877736423;1;44.54219348156553;110.41224362955582;46.039473713186595;-1.57527177494124;low;2
0;31.99553930583187;1;29.02391761215743;192.47077667919592;27.137779834162366;-0.894216317074;low;2
0;21.23512295510989;1;43.51696267403382;80.22293642648964;58.08133242651087;3.683757889661385;high;0
0;25.556083672703245;1;37.239329245167795;191.48839010109762;16.25057539405289;2.390510446882278;medium;1
0;19.54383204349056;0;42.21288972087261;81.1117275583797;26.092343014771306;3.0276722050686917;high;0
0;26.218318376843797;0;31.538738999141458;164.782564422132;18.705851121415996;1.5710886427314565;medium;1
0;22.948069632657152;0;37.583583742395476;146.36934977859863;37.44809109280182;2.5843366698876173;medium;1
0;22.840906594470766;0;37.00453174368646;114.5429804104496;51.8300355287852;2.6024844977051216;medium;1
0;49.878599265138575;1;30.816445985997277;117.78443810855485;25.6146994024581;-0.7086318457416974;low;2
0;60.198423123326165;1;42.33379409372962;166.0520806124797;29.359001673888407;4.6995713524226135;high;0
0;40.903624726301366;0;33.91944433930946;100.64855650619452;27.15239473648563;-0.07828290703434276;low;2
0;24.597114826911255;0;32.97844761374491;143.27023060207569;43.574183563534675;2.021175394464408;medium;1
0;25.60591892110919;1;47.28674134500005;65.05256089325414;15.5290603252165;2.8400754654831672;medium;1
0;25.966260337574855;1;32.57758503887623;192.81655923191875;42.862812570178065;1.0340415288031564;medium;1
0;60.541037130071864;0;49.72986148770661;116.21696255485831;21.670196715578058;6.485542654141099;high;0
1;50.85474053067867;1;45.35568224371507;123.32262706664815;63.0529951293399;1.6637624864990197;medium;1
0;29.96445315442358;0;45.271390400043046;102.3341665094791;25.958445872409257;1.9951796144502605;medium;1
0;56.20170647670062;0;35.44017424749647;178.41166511739547;18.559111568779436;4.512870630614706;high;0
0;17.95613369623353;0;38.594851021512376;149.29746404345613;37.225702244618105;3.5980045668100264;high;0
1;35.06910956530878;1;41.537932145930625;141.54882000795217;53.1479539518665;-1.7528520728465415;low;2
0;31.615835636715513;1;47.07645659917739;171.40382468222765;59.02416353562769;3.7596831090200076;high;0
0;27.407063276885907;0;48.03031329382139;130.7903408356215;12.378733211536685;2.935368283561354;medium;1
0;28.683210562671317;1;37.531800761998845;105.54071070023107;64.95712490841251;1.2880735216565193;medium;1
0;22.414692791989708;0;45.56076654039478;107.52760422369005;17.77272842376088;3.520274891803694;high;0
0;22.39477715829341;1;38.95491616387765;107.76386346144994;61.530033576899875;1.6433875795014423;medium;1
1;30.508095044108632;0;39.54970794032165;173.6798194168248;41.503459121829884;-0.5155352301247824;low;2
0;19.761642149896684;0;38.048870085736205;175.4543485585791;44.99569985514507;4.2380061178871955;high;0
1;39.28048158226645;1;42.870022419720875;135.6635810069193;42.05955711437799;-1.4796726856491242;low;2
0;77.66303159406637;1;42.862773163645954;169.16732288686057;49.280436820720254;7.733907789533915;high;0
0;34.21903980676246;1;45.07165189105655;210.8037055818648;58.54676255780142;4.0884631740255;high;0
0;32.64909734201514;1;34.25913141089545;179.29675554520935;19.558743453014877;-0.6873445846534983;low;2
