training;age;emergency_breaking;braking_distance;power;miles;risk;group_name;group
1;50.76846326699539;1;41.27459662048394;152.2514184124753;86.43109976030682;0.5563722469057495;low;2
0;24.482964048188265;0;51.586234490857066;57.39396034472539;39.293474657935036;4.49393063020455;high;0
0;29.70205224340852;1;37.098993225980735;111.90004993720996;62.66356527757272;-0.0886944392863539;low;2
0;32.26393743141259;0;40.06805530874182;99.9730525811896;118.41676372490245;1.9475725599988811;medium;1
0;29.775846260695744;0;40.086682210044344;134.98577995717193;41.61298414716205;1.6747652673844373;medium;1
0;31.87354311268562;1;40.85562718179456;124.15589762425562;114.77509746727887;1.8936086802943284;medium;1
0;38.503852573720174;1;30.47629312589873;109.21769164534393;62.06177047943793;-2.463802181806356;low;2
0;49.464246427593714;0;41.460698676168434;130.3453847760555;111.36014748719826;3.921075328408653;high;0
0;21.546007820236788;1;42.965977118873134;138.15627927964232;54.25564313212904;1.741788998725068;medium;1
0;36.88609920463028;1;49.05777985369745;133.57954770015675;78.68019168863088;2.387697591305797;medium;1
1;44.67451485011974;0;36.65155430202213;85.66306599646909;45.8773945920283;-1.626436138386971;low;2
0;21.237414992120506;1;36.658206016454834;241.06557321671468;105.0228496306498;4.123682937104617;high;0
0;38.445979027295806;1;41.57157735743672;153.22076761821899;69.51019680929446;0.9173184792397819;low;2
1;69.80665564807299;0;35.54264842698095;110.27185185672982;47.176070908557776;0.8871969382034388;low;2
1;55.90021639141072;1;43.70227577076233;85.82526607663422;97.11361826192805;1.2359495491498744;medium;1
0;19.293367026021283;1;44.68549596841517;150.93231689259457;63.881852095854896;3.099969592225172;high;0
0;31.666620847389282;1;31.513674838784965;170.79781319575977;42.226666237544705;-0.25658909392681806;low;2
0;22.99882726996647;1;42.432262406745345;87.93105311861694;73.70089266308577;1.7560216370294224;medium;1
0;38.62449627464804;1;43.822179857549536;60.860101091962385;76.79011569024448;1.5925410541615705;medium;1
0;29.275722493060012;1;35.31738827466451;164.60752710662888;55.646769178224915;0.14381282320051664;low;2
1;38.778780202857675;0;39.63904861404958;99.80738368944469;64.04083178624745;-1.7060941458024321;low;2
0;76.8411075049789;1;41.695374426010574;102.04839107685422;45.44190846302497;4.006816307012473;high;0
0;35.93904511685789;1;36.64680080220915;114.58993621759882;77.11877512886589;-1.0422879246649186;low;2
0;22.72892506275697;1;31.653500124970037;172.93305562851532;53.6800124586316;0.7597360419157424;low;2
0;21.364726522665155;1;39.20584689568732;110.85226361948074;70.31639529213074;0.6244754231566125;low;2
1;28.4516795375121;1;51.83552371242402;124.69011685858615;71.79446632841271;0.4019442421804323;low;2
0;36.367803682988786;1;38.392531471238996;100.22117325828177;50.94189581242023;-0.7298450361327;low;2
0;27.563825929589054;0;46.78629440346131;123.06263594449881;180.24593419401583;5.579903010312551;high;0
0;42.829283225464664;1;41.27320359160602;122.36531502771916;52.91262112723698;0.13224626564985922;low;2
0;20.2411440606599;0;45.0114154974548;133.8417103089634;39.729629408034555;3.5171190161147776;high;0
0;55.71359317876862;1;36.74237126892973;157.8009008388325;59.38368082454292;2.1142841476303444;medium;1
0;22.591916721534883;0;39.009016680873245;115.86425177729367;73.72829931169422;2.1117227635901923;medium;1
0;52.326299293900085;1;41.42458427572963;133.76140703519314;77.1462608894034;2.409291991369523;medium;1
0;58.838445493380476;1;39.4456496011083;84.71543493473469;64.03212831107815;2.2392848020071128;medium;1
0;33.84105269329199;1;45.68648718892732;169.92556720945478;65.11585929240593;2.1674339671385683;medium;1
0;29.575086513687243;0;45.314387442203184;154.3709323134508;68.75453872969968;3.0896344306797645;high;0
0;21.26195174368922;1;37.99642774859177;230.36997731148404;49.657366950642995;2.7173442892968236;medium;1
0;30.71657143782929;1;48.728970443642176;129.9634690491181;90.2440866425759;2.8122595741345418;medium;1
0;40.43851242632476;0;32.344818845167836;168.72220065776338;33.916153418547076;0.713110374798456;low;2
0;19.44228044051409;1;41.52767371034335;156.8317983306362;83.1590909436849;3.3914561386180013;high;0
0;25.376102902717836;0;46.825686070443396;166.63812230731716;80.82014111474606;4.337627868794823;high;0
0;29.534013679808822;0;36.1179611026259;118.41958994403745;73.89184240100576;0.9331152459727687;low;2
0;51.011427437031095;0;40.11692959376393;128.42096831674186;80.48492437453909;3.5873740002491497;high;0
0;35.08785083636297;0;46.334246845262186;143.82759538644098;51.580399934142925;2.5385103291684223;medium;1
0;23.378449145543428;0;39.43291611802773;125.70051969609504;59.14306285608544;2.5110046935277786;medium;1
0;23.082795023982975;1;45.58678391427212;107.57283084220784;69.61256540137414;1.7967497692093652;medium;1
0;40.724765805483656;1;41.997975359703204;92.95262339245839;50.747338574696855;0.07735492713504553;low;2
0;18.955444345943086;1;35.96956592438065;110.10384039259084;73.95042116487731;0.7914325838361956;low;2
0;23.04082368786328;1;38.40928611552661;123.84713180768057;55.55938129976898;0.8061727751283646;low;2
0;31.427499096500835;1;51.539808665527225;101.38266087526658;79.24821832567856;2.348020858427513;medium;1
1;34.865721434768126;0;42.58716151345074;119.9964679306346;71.2877149982231;-1.4385390938486289;low;2
0;44.20672167964195;0;38.63090514811629;223.0258654091272;66.80832562148933;3.1760301070585437;high;0
0;33.07342311463951;0;41.64956129235961;142.81755653141008;63.47515143472396;2.105970278961404;medium;1
0;20.40264321542906;1;36.66316972393426;131.76289569826898;83.10280086871599;1.2591343082638138;medium;1
